id,name,city,state,zip,beds
659324,DAHL MEMORIAL HEALTHCARE ASSOCIATION,EKALAKA,MT,59324,31
759840,MARCUS DALY MEMORIAL HOSPITAL,HAMILTON,MT,59840,37
1659218,ROOSEVELT MEDICAL CENTER,CULBERTSON,MT,59218,25
2559337,GARFIELD COUNTY HEALTH CENTER,JORDAN,MT,59337,24
2759644,BROADWATER HEALTH CENTER,TOWNSEND,MT,59644,44
3759749,THE RUBY VALLEY HOSPITAL,SHERIDAN,MT,59749,10
3959645,MOUNTAINVIEW MEDICAL CENTER,WHITE SULPHUR,MT,59645,25
4159201,TRINITY HOSPITAL,WOLF POINT,MT,59201,-999
4259522,LIBERTY MEDICAL CENTER,CHESTER,MT,59522,25
4859101,BILLINGS CLINIC,BILLINGS,MT,59101,304
5059405,BENEFIS HEALTH CARE (EAST CAMPUS),GREAT FALLS,MT,59405,332
5959901,HEALTH CENTER NORTHWEST,KALISPELL,MT,59901,28
6959860,PROVIDENCE ST JOSEPH MEDICAL CENTER,POLSON,MT,59860,-999
2128233,NOVANT HEALTH PRESBYTERIAN MEDICAL CENTER,CHARLOTTE,NC,28233,661
3127889,VIDANT BEAUFORT HOSPITAL,WASHINGTON,NC,27889,142
7727886,VIDANTE EDGECOMBE HOSPITAL,TARBORO,NC,27886,117
4528256,CAROLINAS HEALTHCARE SYSTEM UNIVERSITY,CHARLOTTE,NC,28256,100
3328335,BETSY JOHNSON HOSPITAL,DUNN,NC,28335,151
7427870,HALIFAX REGIONAL MEDICAL CENTER,ROANOKE RAPIDS,NC,27870,206
6127611,DUKE HEALTH RALEIGH HOSPITAL,RALEIGH,NC,27611,186
11427511,WAKEMED CARY HOSPITAL,CARY,NC,27511,150
4928557,CARTERET GENERAL HOSPITAL,MOREHEAD CITY,NC,28557,135
7028601,FRYE REGIONAL MEDICAL CENTER,HICKORY,NC,28601,355
9828139,RUTHERFORD HOSPITAL INC.,RUTHERFORDTON,NC,28139,143
9928329,SAMPSON REGIONAL MEDICAL CENTER,CLINTON,NC,28329,146
3828645,CALDWELL MEMORIAL HOSPITAL,LENOIR,NC,28645,110
8028301,HIGHSMITH-RAINEY MEMORIAL HOSPITAL,FAYETTEVILLE,NC,28301,66
9027293,LEXINGTON MEMORIAL HOSPITAL,LEXINGTON,NC,27293,94
5728561,CAROLINA EAST HEALTH SYSTEM,NEW BERN,NC,28561,350
2328719,CHEROKEE INDIAN HOSPITAL AUTHORITY,CHEROKEE,NC,28719,28
10428002,CAROLINAS HEALTHCARE SYSTEM STANLY,ALBEMARLE,NC,28002,109
1358540,GARRISON MEMORIAL HOSPITAL,GARRISON,ND,58540,22
1458575,CHI ST ALEXIUS HEALTH TURTLE LAKE,TURTLE LAKE,ND,58575,25
4958206,ALTRU REHABILITATION CENTER,GRAND FORKS,ND,58206,257
3458730,ST LUKE'S HOSPITAL,CROSBY,ND,58730,15
2158054,LISBON AREA HEALTH SERVICES,LISBON,ND,58054,25
3558270,FIRST CARE HEALTH CENTER,PARK RIVER,ND,58270,14
1858254,NELSON COUNTY HEALTH SYSTEM,MCVILLE,ND,58254,19
106968847,CHI HEALTH RICHARD YOUNG BEHAVIORAL HEALTH,KEARNEY,NE,68847,61
6668361,FILLMORE COUNTY HOSPITAL,GENEVA,NE,68361,20
104868506,MADONNA REHABILITATION HOSPITAL,LINCOLN,NE,68506,146
8968446,COMMUNITY MEMORIAL HOSPITAL,SYRACUSE,NE,68446,18
32334972,RAULERSON HOSPITAL,OKEECHOBEE,FL,34972,100
10832703,FLORIDA HOSPITAL APOPKA,APOPKA,FL,32703,120
6645679,ADAMS COUNTY REGIONAL MEDICAL CENTER,SEAMAN,OH,45679,25
29732803,ORLANDO VETERANS AFFAIRS MEDICAL CENTER,ORLANDO,FL,32803,-999
11434747,FLORIDA HOSPITAL CELEBRATION HEALTH,CELEBRATION,FL,34747,237
29834741,OSCEOLA REGIONAL MEDICAL CENTER,KISSIMMEE,FL,34741,396
22434748,LEESBURG REGIONAL MEDICAL CENTER,LEESBURG,FL,34748,322
17932960,INDIAN RIVER MEDICAL CENTER,VERO BEACH,FL,32960,332
233701,ALL CHILDREN'S HOSPITAL,SAINT PETERSBURG,FL,33701,259
21933774,LARGO MEDICAL CENTER - INDIAN ROCKS,LARGO,FL,33774,169
24534698,MEASE DUNEDIN HOSPITAL,DUNEDIN,FL,34698,120
30433707,PALMS OF PASADENA HOSPITAL,SAINT PETERSBURG,FL,33707,307
43333764,WINDMOOR HEALTHCARE OF CLEARWATER,CLEARWATER,FL,33764,144
12333852,FLORIDA HOSPITAL HEARTLAND MEDICAL CENTER AT LAKE PLACID,LAKE PLACID,FL,33852,50
17233870,HIGHLANDS REGIONAL MEDICAL CENTER,SEBRING,FL,33870,126
20133611,KINDRED HOSPITAL-BAY AREA-TAMPA,TAMPA,FL,33611,73
25233609,MEMORIAL HOSPITAL OF TAMPA,TAMPA,FL,33609,139
39833606,TAMPA GENERAL HOSPITAL,TAMPA,FL,33606,1010
16933440,HENDRY REGIONAL MEDICAL CENTER,CLEWISTON,FL,33440,25
2203801,NORTHEAST REHABILITATION HOSPITAL AT PEASE,PORTSMOUTH,NH,3801,33
123645801,KINDRED HOSPITAL LIMA,LIMA,OH,45801,26
40433615,TAMPA COMMUNITY HOSPITAL,TAMPA,FL,33615,201
6934240,COMPLEX CARE HOSPITAL AT RIDGELAKE,SARASOTA,FL,34240,40
33734239,SARASOTA MEMORIAL HOSPITAL,SARASOTA,FL,34239,829
6232771,CENTRAL FLORIDA REGIONAL HOSPITAL,SANFORD,FL,32771,221
37332750,SOUTH SEMINOLE HOSPITAL,LONGWOOD,FL,32750,237
15833908,HEALTHPARK MEDICAL CENTER,FORT MYERS,FL,33908,496
22233901,LEE MEMORIAL HOSPITAL,FORT MYERS,FL,33901,835
15132114,HALIFAX HEALTH MEDICAL CENTER,DAYTONA BEACH,FL,32114,558
15332127,HALIFAX HEALTH MEDICAL CENTER- PORT ORANGE,PORT ORANGE,FL,32127,558
32734667,REGIONAL MEDICAL CENTER BAYONET POINT,HUDSON,FL,34667,290
16833837,HEART OF FLORIDA REGIONAL MEDICAL CENTER,DAVENPORT,FL,33837,193
21433805,LAKELAND REGIONAL MEDICAL CENTER,LAKELAND,FL,33805,849
43433881,WINTER HAVEN HOSPITAL,WINTER HAVEN,FL,33881,458
6532901,CIRCLES OF CARE,MELBOURNE,FL,32901,52
17432901,HOLMES REGIONAL MEDICAL CENTER,MELBOURNE,FL,32901,514
30932796,PARRISH MEDICAL CENTER,TITUSVILLE,FL,32796,163
4233065,BROWARD HEALTH CORAL SPRINGS,CORAL SPRINGS,FL,33065,200
4833064,BROWARD HEALTH NORTH,POMPANO BEACH,FL,33064,409
6733326,CLEVELAND CLINIC HOSPITAL,WESTON,FL,33326,155
13833301,FORT LAUDERDALE HOSPITAL,FORT LAUDERDALE,FL,33301,100
20533301,KINDRED HOSPITAL-SOUTH FLORIDA-FT LAUDERDALE,FORT LAUDERDALE,FL,33301,70
25733028,MEMORIAL HOSPITAL WEST,PEMBROKE PINES,FL,33028,446
25933021,MEMORIAL REGIONAL HOSPITAL,HOLLYWOOD,FL,33021,797
28833063,NORTHWEST MEDICAL CENTER,MARGATE,FL,33063,228
36733025,SOUTH FLORIDA STATE HOSPITAL,PEMBROKE PINES,FL,33025,350
38033311,ST ANTHONY'S REHABILITATION HOSPITAL,LAUDERDALE LAKES,FL,33311,26
6634452,CITRUS MEMORIAL HOSPITAL,INVERNESS,FL,34452,204
22933040,LOWER KEYS MEDICAL CENTER,KEY WEST,FL,33040,49
933180,AVENTURA HOSPITAL AND MEDICAL CENTER,AVENTURA,FL,33180,407
7633146,DOCTORS HOSPITAL,CORAL GABLES,FL,33146,281
17733033,HOMESTEAD HOSPITAL,HOMESTEAD,FL,33033,142
18433136,JACKSON MEMORIAL HOSPITAL,MIAMI,FL,33136,1493
18633169,JACKSON NORTH MEDICAL CENTER,NORTH MIAMI BEACH,FL,33169,382
20433134,KINDRED HOSPITAL-SOUTH FLORIDA-CORAL GABLES,CORAL GABLES,FL,33134,55
14645801,ST RITA'S MEDICAL CENTER,LIMA,OH,45801,424
26733125,MIAMI VA HEALTHCARE SYSTEM,MIAMI,FL,33125,281
27333140,MOUNT SINAI MEDICAL CENTER,MIAMI BEACH,FL,33140,672
26633155,NICKLAUS CHILDREN'S HOSPITAL,MIAMI,FL,33155,309
42733155,WESTCHESTER GENERAL HOSPITAL,MIAMI,FL,33155,125
23834997,MARTIN MEMORIAL HOSPITAL SOUTH,STUART,FL,34997,100
29034474,OCALA REGIONAL MEDICAL CENTER,OCALA,FL,34474,222
41734474,VINES HOSPITAL,OCALA,FL,34474,76
11336201,STRINGFELLOW MEMORIAL HOSPITAL,ANNISTON,AL,36201,125
3236251,CLAY COUNTY HOSPITAL,ASHLAND,AL,36251,45
9635447,PICKENS COUNTY MEDICAL CENTER,CARROLLTON,AL,35447,56
1135601,DECATUR MORGAN WEST,DECATUR,AL,35601,64
6397239,PORTLAND VA MEDICAL CENTER,PORTLAND,OR,97239,-999
5445885,JOINT TOWNSHIP DISTRICT MEMORIAL HOSPITAL,SAINT MARYS,OH,45885,140
1650536,PALO ALTO COUNTY HOSPITAL,EMMETSBURG,IA,50536,47
5607005,SAINT CLARES HOSPITAL - BOONTON TOWNSHIP CAMPUS,BOONTON TOWNSHIP,NJ,7005,120
123845504,MENTAL HEALTH SERVICES FOR CLARK AND MADISON COS,SPRINGFIELD,OH,45504,16
93,SPRINGFIELD REGIONAL MEDICAL CTR-ER,SPRINGFIELD,OH,45504,-999
8545103,MERCY HOSPITAL CLERMONT,BATAVIA,OH,45103,148
236124,BAPTIST MEDICAL CENTER EAST,MONTGOMERY,AL,36124,150
91036116,CROSSBRIDGE BEHAVIORAL HEALTH A BAPTIST SOUTH FACILITY,MONTGOMERY,AL,36116,60
125244460,SALEM REGIONAL MEDICAL CENTER,SALEM,OH,44460,199
10608820,JOHN FITZGERALD KENNEDY MEDICAL CENTER,EDISON,NJ,8820,405
11235121,ST. VINCENT'S BLOUNT,ONEONTA,AL,35121,40
5744122,SOUTH POINTE HOSPITAL,WARRENSVILLE HEIGHTS,OH,44122,344
7636067,PRATTVILLE BAPTIST HOSPITAL,PRATTVILLE,AL,36067,85
9936701,VAUGHAN REGIONAL MEDICAL CENTER-PARKWAY CAMPUS,SELMA,AL,36701,175
6236925,HILL HOSPITAL OF SUMTER COUNTY,YORK,AL,36925,33
6651040,BURGESS MEMORIAL HOSPITAL,ONAWA,IA,51040,25
1382501,SAGEWEST HEALTH CARE,RIVERTON,WY,82501,159
1682834,JOHNSON COUNTY MEMORIAL HOSPITAL,BUFFALO,WY,82834,25
28044122,HIGHLAND SPRINGS HOSPITAL,HIGHLAND HILLS,OH,44122,72
4644119,EUCLID HOSPITAL,EUCLID,OH,44119,371
2182601,WYOMING RECOVER LLC,CASPER,WY,82601,-999
2382435,POWELL VALLEY HOSPITAL,POWELL,WY,82435,25
5943526,COMMUNITY MEMORIAL HOSPITAL,HICKSVILLE,OH,43526,30
3783001,TETON COUNTY HOSPITAL DISTRICT,JACKSON,WY,83001,48
14743054,MOUNT CARMEL NEW ALBANY SURGICAL HOSPITAL,NEW ALBANY,OH,43054,60
12043081,MOUNT CARMEL ST ANN'S HOSPITAL,WESTERVILLE,OH,43081,392
4282609,SUMMIT MEDICAL CENTER LLC,CASPER,WY,82609,16
20276104,MEDICAL CITY FORT WORTH,FORT WORTH,TX,76104,320
4051104,ST. LUKES'S REGIONAL MEDICAL CENTER,SIOUX CITY,IA,51104,346
9807733,BAYSHORE MEDICAL CENTER,HOLMDEL,NJ,7733,211
136578130,CHRISTUS SANTA ROSA HOSPITAL - NEW BRAUNFELS,NEW BRAUNFELS,TX,78130,132
3088201,EASTERN NEW MEXICO MEDICAL CENTER,ROSWELL,NM,88201,162
4884078,ASHLEY VALLEY MEDICAL CENTER,VERNAL,UT,84078,39
9250314,BROADLAWNS MEDICAL CENTER,DES MOINES,IA,50314,200
9350310,MERCY FRANKLIN CENTER,DES MOINES,IA,50310,18
1284604,UTAH VALLEY REGIONAL MEDICAL CENTER,PROVO,UT,84604,367
3289431,LAKE'S CROSSING CENTER,SPARKS,NV,89431,66
1089103,MONTEVISTA HOSPITAL,LAS VEGAS,NV,89103,162
113089128,MOUNTAINVIEW HOSPITAL,LAS VEGAS,NV,89128,-999
1889015,ST. ROSE DOMINICAN HOSPITALS - ROSE DE LIMA CAMPUS,HENDERSON,NV,89015,109
10152803,GENESIS MEDICAL CENTER-DAVENPORT,DAVENPORT,IA,52803,502
12050049,LUCAS COUNTY HEALTH CENTER,CHARITON,IA,50049,25
9347546,MEMORIAL HOSPITAL AND HEALTH CARE CENTER,JASPER,IN,47546,123
9946706,NORTHEASTERN CENTER,AUBURN,IN,46706,16
8546580,KOSCIUSKO COMMUNITY HOSPITAL,WARSAW,IN,46580,72
346143,BHC VALLE VISTA HOSPITAL,GREENWOOD,IN,46143,98
129744710,ACUTE CARE SPECIALTY HOSPITAL - AULTMAN,CANTON,OH,44710,30
5846250,COMMUNITY HEART AND VASCULAR HOSPITAL,INDIANAPOLIS,IN,46250,56
557551,BENNETT COUNTY HEALTH CENTER,MARTIN,SD,57551,14
6657369,PLATTE HEALTH CENTER,PLATTE,SD,57369,17
8847250,MADISON STATE HOSPITAL,MADISON,IN,47250,150
2706856,NORWALK HOSPITAL,NORWALK,CT,6856,328
406069,SHARON HOSPITAL,SHARON,CT,6069,78
2157362,AVERA HAND COUNTY MEMORIAL HOSPITAL AND CLINIC,MILLER,SD,57362,11
189512,BHC WEST HILLS HOSPITAL,RENO,NV,89512,95
7415666,EXCELA HEALTH FRICK HOSPITAL,MOUNT PLEASANT,PA,15666,102
3389434,NORTHERN NEVADA MEDICAL CENTER,SPARKS,NV,89434,108
9356085,SLEEPY EYE MEDICAL CENTER,SLEEPY EYE,MN,56085,16
8469021,DUNDY COUNTY HOSPITAL,BENKELMAN,NE,69021,14
7568355,COMMUNITY MEDICAL CENTER INC,FALLS CITY,NE,68355,24
1415065,NEW LIFECARE HOSPITALS OF PITTSBURGH -  ALLE-KISKI,NATRONA HEIGHTS,PA,15065,35
8669033,CHASE COUNTY COMMUNITY HOSPITAL,IMPERIAL,NE,69033,22
23615221,LIFECARE BEHAVIORAL HEALTH HOSPITAL,PITTSBURGH,PA,15221,283
4116214,CLARION HOSPITAL,CLARION,PA,16214,82
668787,PROVIDENCE MEDICAL CENTER,WAYNE,NE,68787,25
23717901,SCHUYLKILL MEDICAL CENTER EAST NORWEGIAN STREET,POTTSVILLE,PA,17901,136
3316915,CHARLES COLE MEMORIAL HOSPITAL,COUDERSPORT,PA,16915,59
7819139,KIRKBRIDE CENTER,PHILADELPHIA,PA,19139,74
8119111,JEANES HOSPITAL,PHILADELPHIA,PA,19111,176
9619143,MERCY PHILADELPHIA HOSPITAL,PHILADELPHIA,PA,19143,214
22719355,MAIN LINE BRYN MAWR REHABILITATION HOSPITAL,MALVERN,PA,19355,148
4915801,PENN HIGHLANDS DUBOIS,DUBOIS,PA,15801,214
6868333,CRETE AREA MEDICAL CENTER,CRETE,NE,68333,24
7068352,JEFFERSON COMMUNITY HEALTH CENTER,FAIRBURY,NE,68352,17
12216901,SOLDIERS & SAILORS MEMORIAL HOSPITAL,WELLSBORO,PA,16901,83
23317837,EVANGELICAL COMMUNITY HOSPITAL,LEWISBURG,PA,17837,127
16818764,WILKES-BARRE GENERAL HOSPITAL,WILKES-BARRE,PA,18764,412
25718103,GOOD SHEPHERD REHABILITATION HOSPITAL,ALLENTOWN,PA,18103,102
12917866,GEISINGER SHAMOKIN AREA COMMUNITY HOSPITAL,COAL TOWNSHIP,PA,17866,55
7519046,HOLY REDEEMER HOSPITAL & MEDICAL CENTER,MEADOWBROOK,PA,19046,242
11219464,POTTSTOWN MEMORIAL MEDICAL CENTER,POTTSTOWN,PA,19464,224
13319401,SUBURBAN COMMUNITY HOSPITAL,NORRISTOWN,PA,19401,126
17519001,ABINGTON MEMORIAL HOSPITAL,ABINGTON,PA,19001,665
1618501,ALLIED SERVICES REHABILITATION HOSPITAL,SCRANTON,PA,18501,135
4617701,DIVINE PROVIDENCE HOSPITAL,WILLIAMSPORT,PA,17701,31
10685132,FLORENCE HOSPITAL AT ANTHEM,FLORENCE,AZ,85132,36
7885739,SIERRA TUCSON INC.,TUCSON,AZ,85739,139
19117011,HOLY SPIRIT HOSPITAL,CAMP HILL,PA,17011,319
4819026,DELAWARE COUNTY MEMORIAL HOSPITAL,DREXEL HILL,PA,19026,225
5316507,HEALTHSOUTH REHABILITATION HOSPITAL OF ERIE,ERIE,PA,16507,108
13116505,SHRINERS HOSPITALS FOR CHILDREN - ERIE,ERIE,PA,16505,30
11846804,REHABILITATION HOSPITAL OF FORT WAYNE GENERAL PAR,FORT WAYNE,IN,46804,36
11446996,PULASKI MEMORIAL HOSPITAL,WINAMAC,IN,46996,25
2002703,STURDY MEMORIAL HOSPITAL,ATTLEBORO,MA,2703,132
4902780,MORTON HOSPITAL AND MEDICAL CENTER,TAUNTON,MA,2780,125
5802721,SAINT ANNE'S HOSPITAL,FALL RIVER,MA,2721,185
5901230,FAIRVIEW HOSPITAL,GREAT BARRINGTON,MA,1230,25
2802540,FALMOUTH HOSPITAL,FALMOUTH,MA,2540,95
115,TAYLOR HOSPITAL,RIDLEY PARK,PA,19078,-999
118,ST JOSEPH MEDICAL CENTER-MAIN,READING,PA,19605,204
67685305,ST JOSEPH'S WESTGATE MEDICAL CENTER,GLENDALE,AZ,85305,24
28516947,TROY COMMUNITY HOSPITAL,TROY,PA,16947,25
6402554,NANTUCKET COTTAGE HOSPITAL,NANTUCKET,MA,2554,19
68485634,DHHS PHS IHS TUCSON AREA IHS TUCSON,SELLS,AZ,85634,-999
84731639,SGMC BERRIEN CAMPUS,NASHVILLE,GA,31639,63
15147167,ST VINCENT SALEM HOSPITAL INC,SALEM,IN,47167,25
13846342,ST MARY MEDICAL CENTER INC,HOBART,IN,46342,215
15647905,SYCAMORE SPRINGS,LAFAYETTE,IN,47905,48
18731901,MIDTOWN MEDICAL CENTER WEST,COLUMBUS,GA,31901,171
89531901,DOCTORS SPECIALTY HOSPITAL,COLUMBUS,GA,31901,169
69985338,WESTERN REGIONAL MEDICAL CENTER CANCER HOSPITAL,GOODYEAR,AZ,85338,-999
3486042,HOPI HEALTH CARE CENTER/DHHS IHS PHOENIX AREA,POLACCA,AZ,86042,-999
145690,PIKE COMMUNITY HOSPITAL,WAVERLY,OH,45690,25
4985941,WHITERIVER INDIAN HOSPITAL,WHITERIVER,AZ,85941,-999
185012,PHOENIX VA HEALTH CARE SYSTEM,PHOENIX,AZ,85012,-999
2230525,MOUNTAIN LAKES MEDICAL CENTER,CLAYTON,GA,30525,25
87739823,PIONEER COMMUNITY HOSPITAL OF EARLY,BLAKELY,GA,39823,25
24330125,POLK MEDICAL CENTER,CEDARTOWN,GA,30125,53
89130329,SELECT SPECIALTY HOSPITAL - NORTHEAST ATLANTA,ATLANTA,GA,30329,18
1204005,SOUTHERN MAINE MEDICAL CENTER,BIDDEFORD,ME,4005,150
502215,BETH ISRAEL DEACONESS MEDICAL CENTER - EAST CAMPUS,BOSTON,MA,2215,268
1102118,BOSTON MEDICAL CENTER - MENINO CAMPUS,BOSTON,MA,2118,368
2302114,MASSACHUSETTS EYE AND EAR INFIRMARY,BOSTON,MA,2114,41
7502115,CHILDREN'S HOSPITAL BOSTON,BOSTON,MA,2115,404
1401420,HEALTH ALLIANCE HOSPITAL - BURBANK CAMPUS,FITCHBURG,MA,1420,110
6001453,HEALTH ALLIANCE HOSPITAL - LEOMINSTER CAMPUS,LEOMINSTER,MA,1453,122
202176,HALLMARK HEALTH SYSTEM - MELROSE-WAKEFIELD HOSPITAL CAMPUS,MELROSE,MA,2176,174
901752,MARLBOROUGH HOSPITAL,MARLBOROUGH,MA,1752,79
2901701,METROWEST MEDICAL CENTER - FRAMINGHAM CAMPUS,FRAMINGHAM,MA,1701,155
146222401,HEALTHSOUTH REHABILIATION HOSPITAL OF FREDERICKSBURG,FREDERICKSBURG,VA,22401,52
2857783,SPEARFISH REGIONAL SURGERY CENTER,SPEARFISH,SD,57783,4
5001082,BAYSTATE MARY LANE HOSPITAL,WARE,MA,1082,25
14847265,ST VINCENT JENNINGS HOSPITAL INC,NORTH VERNON,IN,47265,17
5657049,DUNES SURGICAL HOSPITAL,DAKOTA DUNES,SD,57049,38
6257078,LEWIS AND CLARK SPECIALTY HOSPITAL,YANKTON,SD,57078,10
5057701,SAME DAY SURGERY CENTER LIMITED LIABILITY PARTNERSHIP,RAPID CITY,SD,57701,6
5912010,ST. MARY'S HEALTHCARE,AMSTERDAM,NY,12010,120
19323805,POPLAR SPRINGS HOSPITAL,PETERSBURG,VA,23805,208
122343543,COMMUNITY HOSPITALS AND WELLNESS CENTERS MONTPELIER,MONTPELIER,OH,43543,25
8056334,GLACIAL RIDGE HOSPITAL,GLENWOOD,MN,56334,34
1604976,REDINGTON-FAIRVIEW GENERAL HOSPITAL,SKOWHEGAN,ME,4976,25
7957105,SELECT SPECIALTY HOSPITAL - SIOUX FALLS,SIOUX FALLS,SD,57105,24
6497471,ROSEBURG VA MEDICAL CENTER,ROSEBURG,OR,97471,-999
3983422,TETON VALLEY HEALTH CARE,DRIGGS,ID,83422,13
16638133,SAINT FRANCIS HOSPITAL BARTLETT,BARTLETT,TN,38133,196
683704,INTERMOUNTAIN HOSPITAL,BOISE,ID,83704,155
1314905,ARNOT OGDEN MEDICAL CENTER,ELMIRA,NY,14905,266
2883330,NORTH CANYON MEDICAL CENTER,GOODING,ID,83330,18
4183617,VALOR HEALTH,EMMETT,ID,83617,16
2283263,FRANKLIN COUNTY MEDICAL CENTER,PRESTON,ID,83263,20
8224112,MEMORIAL HOSPITAL OF MARTINSVILLE AND HENRY COUNTY,MARTINSVILLE,VA,24115,223
14423188,SENTARA WILLIAMSBURG REGIONAL MEDICAL CENTER,WILLIAMSBURG,VA,23188,145
12923502,LAKE TAYLOR TRANSITIONAL CARE HOSPITAL,NORFOLK,VA,23502,104
11123220,HENRICO DOCTORS' HOSPITAL - RETREAT,RICHMOND,VA,23220,227
1913856,DELAWARE VALLEY HOSPITAL,WALTON,NY,13856,25
3222306,INOVA MOUNT VERNON HOSPITAL,ALEXANDRIA,VA,22306,237
14922560,RIVERSIDE TAPPAHANNOCK HOSPITAL,TAPPAHANNOCK,VA,22560,67
19922401,COMMONWEALTH CENTER FOR CHILDREN AND ADOLESCENTS,STAUNTON,VA,22401,-999
20223922,PIEDMONT GERIATRIC HOSPITAL,BURKEVILLE,VA,23922,123
7038008,BOLIVAR GENERAL HOSPITAL,BOLIVAR,TN,38008,51
18216830,PENN HIGHLANDS CLEARFIELD,CLEARFIELD,PA,16830,96
14945255,MERCY HOSPITAL ANDERSON,CINCINNATI,OH,45255,226
6129615,GHS PATEWOOD MEMORIAL HOSPITAL,GREENVILLE,SC,29615,72
4429560,LAKE CITY COMMUNITY HOSPITAL,LAKE CITY,SC,29560,48
6029556,WILLIAMSBURG REGIONAL HOSPITAL,KINGSTREE,SC,29556,25
1629340,MARY BLACK HEALTH SYSTEM GAFFNEY,GAFFNEY,SC,29340,125
4229620,ABBEVILLE AREA MEDICAL CENTER,ABBEVILLE,SC,29620,25
17345408,MEDICAL CENTER AT ELIZABETH PLACE,DAYTON,OH,45408,26
8929466,MOUNT PLEASANT HOSPITAL,MOUNT PLEASANT,SC,29466,85
4029485,SUMMERVILLE MEDICAL CENTER,SUMMERVILLE,SC,29485,94
7129204,PROVIDENCE HOSPITAL,COLUMBIA,SC,29204,258
7729401,VIBRA HOSPITAL OF CHARLESTON,MT PLEASANT,SC,29401,59
5929650,CAROLINA CENTER FOR BEHAVIORAL HEALTH,GREER,SC,29650,130
9329646,GREENWOOD REGIONAL REHABILITATION HOSPITAL,GREENWOOD,SC,29646,46
4529203,HEALTHSOUTH REHABILITATION HOSPITAL OF COLUMBIA,COLUMBIA,SC,29203,96
11698686,LEGACY SALMON CREEK MEDICAL CENTER,VANCOUVER,WA,98686,220
28777082,HEALTHBRIDGE CHILDREN'S HOSPITAL - HOUSTON,HOUSTON,TX,77082,40
2629520,MCLEOD HEALTH CHERAW,CHERAW,SC,29520,59
4399202,ST. LUKE'S REHABILITATION INSTITUTE,SPOKANE,WA,99202,102
10244307,AKRON GENERAL MEDICAL CENTER,AKRON,OH,44307,532
1598586,WILLAPA HARBOR HOSPITAL,SOUTH BEND,WA,98586,26
703102,CATHOLIC MEDICAL CENTER,MANCHESTER,NH,3102,330
40776374,HAMILTON HOSPITAL,OLNEY,TX,76374,25
42675686,EAST TEXAS MEDICAL CENTER PITTSBURG,PITTSBURG,TX,75686,25
138676567,LITTLE RIVER HEALTHCARE,ROCKDALE,TX,76567,25
3025271,JACKSON GENERAL HOSPITAL,RIPLEY,WV,25271,46
7525302,CAMC WOMEN AND CHILDREN'S HOSPITAL,CHARLESTON,WV,25302,-999
6961362,ST MARGARETS HOSPITAL,SPRING VALLEY,IL,61362,-999
4341339,KENTUCKY RIVER MEDICAL CENTER,JACKSON,KY,41339,55
640143,BRECKINRIDGE MEMORIAL HOSPITAL,HARDINSBURG,KY,40143,25
5042276,LOGAN MEMORIAL HOSPITAL,RUSSELLVILLE,KY,42276,75
10141075,ST. ELIZABETH FT. THOMAS,FT. THOMAS,KY,41075,284
11942003,BAPTIST HEALTH PADUCAH,PADUCAH,KY,42003,349
4860623,SAINT ANTHONY HOSPITAL,CHICAGO,IL,60623,151
14462837,FAIRFIELD MEMORIAL HOSPITAL,FAIRFIELD,IL,62837,55
2281201,HEART OF THE ROCKIES REGIONAL MEDICAL CENTER,SALIDA,CO,81201,25
2092324,ARROWHEAD REGIONAL MEDICAL CENTER,COLTON,CA,92324,456
3092411,BALLARD REHABILITATION HOSP,SAN BERNARDINO,CA,92411,60
3592315,BEAR VALLEY COMMUNITY HOSPITAL,BIG BEAR LAKE,CA,92315,30
5291710,CANYON RIDGE HOSPITAL,CHINO,CA,91710,106
31092352,MOUNTAINS COMMUNITY HOSPITAL,LAKE ARROWHEAD,CA,92352,37
34792369,PATTON STATE HOSPITAL,PATTON,CA,92369,1287
34292025,PALOMAR HEALTH DOWNTOWN CAMPUS,ESCONDIDO,CA,92025,292
43493405,SIERRA VISTA REGIONAL MEDICAL CENTER,SAN LUIS OBISPO,CA,93405,164
49691361,THOUSAND OAKS SURGICAL HOSPITAL,THOUSAND OAKS,CA,91361,21
11396118,EASTERN PLUMAS HOSPITAL-LOYALTON CAMPUS,LOYALTON,CA,96118,39
31294558,NAPA STATE HOSPITAL,NAPA,CA,94558,1418
10581625,THE MEMORIAL HOSPITAL,CRAIG,CO,81625,-999
6481301,ANIMAS SURGICAL HOSPITAL LLC,DURANGO,CO,81301,12
6380807,KIT CARSON COUNTY MEMORIAL HOSPITAL,BURLINGTON,CO,80807,19
7080517,ESTES PARK MEDICAL CENTER,ESTES PARK,CO,80517,68
7180534,NORTHERN COLORADO LONG TERM ACUTE HOSPITAL,JOHNSTOWN,CO,80534,20
5080920,UNIVERSITY OF COLORADO HEALTH AT MEMORIAL HOSPITAL NORTH,COLORADO SPRINGS,CO,80920,88
39495202,SAN JOAQUIN COUNTY P.H.F.,STOCKTON,CA,95202,16
39595231,SAN JOAQUIN GENERAL HOSPITAL,FRENCH CAMP,CA,95231,196
2591107,AURORA LAS ENCINAS HOSPITAL LLC,PASADENA,CA,91107,118
4091770,BHC ALHAMBRA HOSPITAL,ROSEMEAD,CA,91770,97
24590805,LA CASA PSYCHIATRIC HEALTH FACILITY,LONG BEACH,CA,90805,16
28390247,MEMORIAL HOSPITAL OF GARDENA,GARDENA,CA,90247,172
